pregunta,tag,categoria,respuesta,__expected
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,EXCELENTE,"Para comunicarme, utilizo videollamadas con mis abuelos. Con mis amigos, prefiero los chats de grupo en las redes sociales.",fn:output.includes('EXCELENTE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,ACEPTABLE,Hablo con mis amigos por mensajes y con mi familia en casa.,fn:output.includes('ACEPTABLE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,ACEPTABLE,"Usualmente uso llamadas para ambos, amigos y familia.",fn:output.includes('ACEPTABLE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,ACEPTABLE,Prefiero los mensajes de texto para comunicarme.,fn:output.includes('ACEPTABLE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,ACEPTABLE,"Con mis amigos, uso videojuegos; y en casa, hablo.",fn:output.includes('ACEPTABLE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,INCORRECTA,Para hacer mi tarea siempre uso lápiz y papel.,fn:output.includes('INCORRECTA')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,INCORRECTA,Me gusta desayunar cereal todos los días.,fn:output.includes('INCORRECTA')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,INCORRECTA,"Mi videojuego favorito es Minecraft, juego todos los días.",fn:output.includes('INCORRECTA')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,INCORRECTA,Leo libros de aventuras para divertirme.,fn:output.includes('INCORRECTA')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,EXCELENTE,"Principalmente, uso mensajes de texto y llamadas porque son rápidos y efectivos para mantenernos conectados.",fn:output.includes('EXCELENTE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,EXCELENTE,Utilizo aplicaciones como WhatsApp para chatear con amigos y video llamadas para ver a mi familia los fines de semana.,fn:output.includes('EXCELENTE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,EXCELENTE,"Para comunicarme, prefiero usar mensajes de voz en aplicaciones de mensajería instantánea, ya que es más personal y rápido.",fn:output.includes('EXCELENTE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,EXCELENTE,"Con amigos, suelo jugar en línea y usamos chat de voz, mientras que con familia, envío mensajes de texto y fotos.",fn:output.includes('EXCELENTE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,ACEPTABLE,Uso WhatsApp y a veces llamo.,fn:output.includes('ACEPTABLE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,ACEPTABLE,Envío mensajes por el celular.,fn:output.includes('ACEPTABLE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,ACEPTABLE,Siempre hablo en persona.,fn:output.includes('ACEPTABLE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,ACEPTABLE,"Para amigos, uso juegos en línea.",fn:output.includes('ACEPTABLE')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,INCORRECTA,"Me gusta mucho visitar a mis abuelos. Ellos viven en otro barrio, entonces tengo que ir en ómnibus. Mi abuela cocina muy rico y mi abuelo es el mejor contando historias.",fn:output.includes('INCORRECTA')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,INCORRECTA,Me gusta jugar fútbol con amigos.,fn:output.includes('INCORRECTA')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,INCORRECTA,Tengo siete años de edad.,fn:output.includes('INCORRECTA')
¿Cómo te comunicas normalmente con tus amigos y familiares?,rutina,INCORRECTA,Mi helado preferido es de chocolate.,fn:output.includes('INCORRECTA')
¿Cómo es el edificio de tu escuela?,escuela,EXCELENTE,"Mi escuela tiene dos pisos, un gran patio para jugar y muchas aulas coloridas.",fn:output.includes('EXCELENTE')
¿Cómo es el edificio de tu escuela?,escuela,EXCELENTE,"El edificio es grande, de ladrillo rojo, con un enorme jardín adelante.",fn:output.includes('EXCELENTE')
¿Cómo es el edificio de tu escuela?,escuela,EXCELENTE,"Tres plantas, mucha luz en pasillos y un gimnasio con canchas de básquet.",fn:output.includes('EXCELENTE')
¿Cómo es el edificio de tu escuela?,escuela,EXCELENTE,"Dos entradas principales, biblioteca amplia en primer piso y laboratorio de ciencias.",fn:output.includes('EXCELENTE')
¿Cómo es el edificio de tu escuela?,escuela,ACEPTABLE,Es grande y tiene un patio.,fn:output.includes('ACEPTABLE')
¿Cómo es el edificio de tu escuela?,escuela,ACEPTABLE,Tiene muchas aulas y un comedor.,fn:output.includes('ACEPTABLE')
¿Cómo es el edificio de tu escuela?,escuela,ACEPTABLE,Es un edificio de un piso con jardín.,fn:output.includes('ACEPTABLE')
¿Cómo es el edificio de tu escuela?,escuela,ACEPTABLE,Muchas ventanas y puerta azul.,fn:output.includes('ACEPTABLE')
¿Cómo es el edificio de tu escuela?,escuela,INCORRECTA,Tengo ocho años.,fn:output.includes('INCORRECTA')
¿Cómo es el edificio de tu escuela?,escuela,INCORRECTA,Me gusta el recreo.,fn:output.includes('INCORRECTA')
¿Cómo es el edificio de tu escuela?,escuela,INCORRECTA,"Mi casa es grande, tiene dos pisos y muchos salones. El mío está en planta baja, así que no tengo que caminar mucho para llegar cuando entro. El patio es lo mejor y tiene muchos árboles.",fn:output.includes('INCORRECTA')
¿Cómo es el edificio de tu escuela?,escuela,INCORRECTA,"Vivo en un apartamento con mis padres. Tenemos dos cuartos, en el más grande duermen ellos y en el otro duermo yo con mi hermana. Nos divertimos mucho en familia.",fn:output.includes('INCORRECTA')
¿Cómo es el edificio de tu escuela?,escuela,EXCELENTE,"El edificio de mi escuela es grande y antiguo, con un patio central para los recreos.",fn:output.includes('EXCELENTE')
¿Cómo es el edificio de tu escuela?,escuela,EXCELENTE,"Mi escuela tiene dos pisos, salones amplios y una biblioteca con muchos libros.",fn:output.includes('EXCELENTE')
¿Cómo es el edificio de tu escuela?,escuela,EXCELENTE,"La escuela es amplia, de color azul, con canchas deportivas y un jardín hermoso.",fn:output.includes('EXCELENTE')
¿Cómo es el edificio de tu escuela?,escuela,EXCELENTE,"Es un edificio histórico, con aulas iluminadas, una capilla y un laboratorio de ciencias.",fn:output.includes('EXCELENTE')
¿Cómo es el edificio de tu escuela?,escuela,ACEPTABLE,Mi escuela es grande y tiene un patio.,fn:output.includes('ACEPTABLE')
¿Cómo es el edificio de tu escuela?,escuela,ACEPTABLE,Tiene dos pisos y muchas aulas.,fn:output.includes('ACEPTABLE')
¿Cómo es el edificio de tu escuela?,escuela,ACEPTABLE,Es de color rojo con un gran comedor.,fn:output.includes('ACEPTABLE')
¿Cómo es el edificio de tu escuela?,escuela,ACEPTABLE,Hay una biblioteca y un laboratorio.,fn:output.includes('ACEPTABLE')
¿Cómo es el edificio de tu escuela?,escuela,INCORRECTA,Mi videojuego favorito es Among Us. Jugamos en línea con varios amigos y nos pasamos mucho rato. Es muy divertido y por lo general Abel siempre gana.,fn:output.includes('INCORRECTA')
¿Cómo es el edificio de tu escuela?,escuela,INCORRECTA,"Frente a la casa de mis abuelos hay una heladería, así que vamos seguido. A mi me gusta mucho el helado de frambuesa. Mi abuela siempre come de limón.",fn:output.includes('INCORRECTA')
¿Cómo es el edificio de tu escuela?,escuela,INCORRECTA,"Me gustan mucho los días de lluvia, porque tengo que usar botas y puedo pisar los charlos. La semana pasada llovió mucho y la calle estaba toda mojada y llena de agua. Muy divertido.",fn:output.includes('INCORRECTA')
¿Cómo es el edificio de tu escuela?,escuela,INCORRECTA,Tengo dos hermanos y una hermana.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en tu escuela?,escuela,EXCELENTE,"Llegamos, saludamos. Trabajamos matemáticas y lengua. Tenemos recreo y después hacemos arte y deportes.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en tu escuela?,escuela,EXCELENTE,"Primero entro a clase, luego aprendo sobre ciencias y matemáticas. Finalizo jugando.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en tu escuela?,escuela,EXCELENTE,"Comenzamos con lectura, seguimos con ciencias, matemáticas y terminamos con música.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en tu escuela?,escuela,EXCELENTE,"Empezamos con un saludo, estudiamos historia, matemáticas y finalizamos con gimnasia.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en tu escuela?,escuela,ACEPTABLE,"Estudiamos matemáticas, lengua y tenemos recreo.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en tu escuela?,escuela,ACEPTABLE,"Leemos, escribimos y jugamos afuera.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en tu escuela?,escuela,ACEPTABLE,Primero clases y luego recreo.,fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en tu escuela?,escuela,ACEPTABLE,Matemáticas por la mañana y lectura.,fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en tu escuela?,escuela,INCORRECTA,Me gusta comer pizza los fines de semana.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en tu escuela?,escuela,INCORRECTA,Prefiero jugar videojuegos en lugar de ir al colegio.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en tu escuela?,escuela,INCORRECTA,Los domingos voy al parque a jugar fútbol.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en tu escuela?,escuela,INCORRECTA,Mis colores favoritos son el azul y el rojo. En general mis cuadernos de la escuela son de esos colores y también tengo ropa combinada con ellos.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en tu escuela?,escuela,EXCELENTE,"Empezamos con matemáticas, luego inglés y ciencias, tenemos receso y terminamos con arte.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en tu escuela?,escuela,EXCELENTE,"Iniciamos con lectura, después educación física. Antes de irnos, hacemos actividades de ciencias sociales.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en tu escuela?,escuela,EXCELENTE,"Primero, hacemos una asamblea en el patio, después vamos a clases de música y matemáticas, y terminamos con educación física.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en tu escuela?,escuela,EXCELENTE,"Llego y saludo a mis amigos, luego tenemos clases de español y ciencias, y al final del día hacemos proyectos grupales.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en tu escuela?,escuela,ACEPTABLE,"Llego, estudio varias materias y salgo.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en tu escuela?,escuela,ACEPTABLE,"Tenemos matemáticas, luego recreo y más clases.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en tu escuela?,escuela,ACEPTABLE,"Primero clases, luego el almuerzo y más clases.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en tu escuela?,escuela,ACEPTABLE,Lectura por las mañanas y luego educación física.,fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en tu escuela?,escuela,INCORRECTA,Me gusta jugar videojuegos después de la escuela.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en tu escuela?,escuela,INCORRECTA,Siempre como helado los sábados.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en tu escuela?,escuela,INCORRECTA,Mi perro se llama Rocky.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en tu escuela?,escuela,INCORRECTA,En verano voy a la playa.,fn:output.includes('INCORRECTA')
¿A qué te gusta jugar en la escuela?,escuela,EXCELENTE,Me gusta jugar al fútbol en el recreo porque me ayuda a hacer amigos y mantenerme activo.,fn:output.includes('EXCELENTE')
¿A qué te gusta jugar en la escuela?,escuela,EXCELENTE,"Prefiero el baloncesto en la escuela, ya que mejora mi coordinación y trabajo en equipo.",fn:output.includes('EXCELENTE')
¿A qué te gusta jugar en la escuela?,escuela,EXCELENTE,Amo saltar la cuerda durante el receso por que mejora mi resistencia y es muy divertido.,fn:output.includes('EXCELENTE')
¿A qué te gusta jugar en la escuela?,escuela,EXCELENTE,Juego al escondite con mis amigos porque nos enseña estrategia y a pensar rápido.,fn:output.includes('EXCELENTE')
¿A qué te gusta jugar en la escuela?,escuela,ACEPTABLE,Juego a la mancha con mis amigos.,fn:output.includes('ACEPTABLE')
¿A qué te gusta jugar en la escuela?,escuela,ACEPTABLE,Me gusta el ajedrez.,fn:output.includes('ACEPTABLE')
¿A qué te gusta jugar en la escuela?,escuela,ACEPTABLE,Prefiero leer en lugar de jugar.,fn:output.includes('ACEPTABLE')
¿A qué te gusta jugar en la escuela?,escuela,ACEPTABLE,Me gusta saltar la cuerda.,fn:output.includes('ACEPTABLE')
¿A qué te gusta jugar en la escuela?,escuela,INCORRECTA,"Mi abuelo sabe muchos chistes, y cuando vamos a su casa siempre nos cuenta a mis primos y a mi. Me divierten mucho los de Juancito y Pedro. Creo que los inventó él.",fn:output.includes('INCORRECTA')
¿A qué te gusta jugar en la escuela?,escuela,INCORRECTA,Me gusta comer pizza los viernes.,fn:output.includes('INCORRECTA')
¿A qué te gusta jugar en la escuela?,escuela,INCORRECTA,Quiero ser astronauta cuando crezca.,fn:output.includes('INCORRECTA')
¿A qué te gusta jugar en la escuela?,escuela,INCORRECTA,Tengo un perro llamado Rocky.,fn:output.includes('INCORRECTA')
¿A qué te gusta jugar en la escuela?,escuela,EXCELENTE,Me encanta jugar al fútbol en el recreo porque es divertido y puedo jugar con muchos amigos.,fn:output.includes('EXCELENTE')
¿A qué te gusta jugar en la escuela?,escuela,EXCELENTE,"Prefiero saltar la cuerda, es un juego que me ayuda a mantenerme activa y hacer ejercicio mientras hablo con mis amigos.",fn:output.includes('EXCELENTE')
¿A qué te gusta jugar en la escuela?,escuela,EXCELENTE,"Disfruto mucho de las escondidas, porque me hace pensar en estrategias para no ser encontrado y me permite explorar diferentes lugares.",fn:output.includes('EXCELENTE')
¿A qué te gusta jugar en la escuela?,escuela,EXCELENTE,Jugar al ajedrez durante el almuerzo es mi favorito. Me enseña a ser paciente y a mejorar mi capacidad de concentración.,fn:output.includes('EXCELENTE')
¿A qué te gusta jugar en la escuela?,escuela,ACEPTABLE,Me gusta jugar al baloncesto.,fn:output.includes('ACEPTABLE')
¿A qué te gusta jugar en la escuela?,escuela,ACEPTABLE,Juego a las cartas con mis amigos.,fn:output.includes('ACEPTABLE')
¿A qué te gusta jugar en la escuela?,escuela,ACEPTABLE,Saltar la cuerda.,fn:output.includes('ACEPTABLE')
¿A qué te gusta jugar en la escuela?,escuela,ACEPTABLE,Correr carreras con mis compañeros.,fn:output.includes('ACEPTABLE')
¿A qué te gusta jugar en la escuela?,escuela,INCORRECTA,"Cuando llego a casa de la escuela hago los deberes, así tengo el resto de la tarde libre. A veces duermo siesta y sino juego a la pelota y miro la tele.",fn:output.includes('INCORRECTA')
¿A qué te gusta jugar en la escuela?,escuela,INCORRECTA,"Tengo un cine a dos cuadras de mi casa, así que con mi familia vamos seguido. Mis películas favoritas son de aventuras, aunque a veces me parecen un poco largas.",fn:output.includes('INCORRECTA')
¿A qué te gusta jugar en la escuela?,escuela,INCORRECTA,"Mi profesora de historia es la mejor que tuve hasta ahora. Nos cuenta las cosas de una forma diferente, mucho más divertida y entrenida. A veces también miramos videos en la clase.",fn:output.includes('INCORRECTA')
¿A qué te gusta jugar en la escuela?,escuela,INCORRECTA,Mi materia preferida es matemáticas. Me gustan muchos los números y las formas geométricas. También me gusta dibujar y pintar con acuarelas.,fn:output.includes('INCORRECTA')
¿Qué es lo que más te gusta de la escuela?,escuela,EXCELENTE,Lo que más me gusta es la hora de ciencias porque podemos hacer experimentos y aprender cómo funciona el mundo.,fn:output.includes('EXCELENTE')
¿Qué es lo que más te gusta de la escuela?,escuela,EXCELENTE,Me encanta la educación física ya que me permite jugar con mis amigos y mantenerme activo y saludable.,fn:output.includes('EXCELENTE')
¿Qué es lo que más te gusta de la escuela?,escuela,EXCELENTE,Adoro la biblioteca porque está llena de libros que me llevan a mundos nuevos llenos de aventuras e historias.,fn:output.includes('EXCELENTE')
¿Qué es lo que más te gusta de la escuela?,escuela,EXCELENTE,"La clase de arte es mi favorita, me permite expresar mis ideas y emociones a través de la pintura y el dibujo.",fn:output.includes('EXCELENTE')
¿Qué es lo que más te gusta de la escuela?,escuela,ACEPTABLE,Me gusta el recreo para jugar con mis amigos.,fn:output.includes('ACEPTABLE')
¿Qué es lo que más te gusta de la escuela?,escuela,ACEPTABLE,"Disfruto aprender matemáticas, son interesantes.",fn:output.includes('ACEPTABLE')
¿Qué es lo que más te gusta de la escuela?,escuela,ACEPTABLE,La hora de lectura porque me gusta leer.,fn:output.includes('ACEPTABLE')
¿Qué es lo que más te gusta de la escuela?,escuela,ACEPTABLE,El almuerzo porque la comida es buena.,fn:output.includes('ACEPTABLE')
¿Qué es lo que más te gusta de la escuela?,escuela,INCORRECTA,"En el club hay de todo, canchas de basket, salas de musculación, piscina, gimnasios. Afuera también hay canchas de tenis. Yo por ahora solo voy a hacer karate.",fn:output.includes('INCORRECTA')
¿Qué es lo que más te gusta de la escuela?,escuela,INCORRECTA,Mi tía Victoria vive cerca de mi casa. A veces me pasa a buscar por la escuela y vamos a comer juntas. Ella es doctora y trabaja en un hospital en el centro de la ciudad. La quiero mucho.,fn:output.includes('INCORRECTA')
¿Qué es lo que más te gusta de la escuela?,escuela,INCORRECTA,"Mi época favorita es el verano. Estar de vacaciones, ir a la playa, poder pasear con mi familia. A veces extraño un poco la escuela.",fn:output.includes('INCORRECTA')
¿Qué es lo que más te gusta de la escuela?,escuela,INCORRECTA,"Los cantantes favoritos de mis padres son muy aburridos, a mi no me gusta nada de la música que escuchan. Yo prefiero cosas más modernas como el hip-hop, pero a ellos no les gusta.",fn:output.includes('INCORRECTA')
¿Qué es lo que más te gusta de la escuela?,escuela,EXCELENTE,"Lo mejor es la hora de ciencias, porque hacemos experimentos y aprendo sobre el mundo.",fn:output.includes('EXCELENTE')
¿Qué es lo que más te gusta de la escuela?,escuela,EXCELENTE,Me gusta la biblioteca porque puedo leer muchos libros y descubrir historias nuevas.,fn:output.includes('EXCELENTE')
¿Qué es lo que más te gusta de la escuela?,escuela,EXCELENTE,"El recreo es genial, juego con mis amigos y nos divertimos mucho juntos en el patio.",fn:output.includes('EXCELENTE')
¿Qué es lo que más te gusta de la escuela?,escuela,EXCELENTE,"Las clases de arte son lo máximo, podemos pintar y expresarnos libremente con colores.",fn:output.includes('EXCELENTE')
¿Qué es lo que más te gusta de la escuela?,escuela,ACEPTABLE,Me gusta mucho el recreo.,fn:output.includes('ACEPTABLE')
¿Qué es lo que más te gusta de la escuela?,escuela,ACEPTABLE,Prefiero las clases de música.,fn:output.includes('ACEPTABLE')
¿Qué es lo que más te gusta de la escuela?,escuela,ACEPTABLE,La profesora de matemáticas es muy buena.,fn:output.includes('ACEPTABLE')
¿Qué es lo que más te gusta de la escuela?,escuela,ACEPTABLE,Leer libros en la biblioteca.,fn:output.includes('ACEPTABLE')
¿Qué es lo que más te gusta de la escuela?,escuela,INCORRECTA,"Me encanta irme de vacaciones con mi familia, siempre son lo mejor. Por lo general vamos cerca de la playa, ya que nos gusta mucho la naturaleza y el mar. Además con mi hermana jugamos mucho en la arena.",fn:output.includes('INCORRECTA')
¿Qué es lo que más te gusta de la escuela?,escuela,INCORRECTA,"Los jueves después del liceo siempre voy a la casa de mis abuelos. La abuela me está enseñando a tocar el piano, ella fue profesora muchos años. Capaz cuando sea más grande soy pianista.",fn:output.includes('INCORRECTA')
¿Qué es lo que más te gusta de la escuela?,escuela,INCORRECTA,"En mi casa nunca jugamos videojuegos, mis padres no nos dejan. A veces mamá me presta el celular a escondidas de papá, pero si me ve se enoja mucho.",fn:output.includes('INCORRECTA')
¿Qué es lo que más te gusta de la escuela?,escuela,INCORRECTA,"Voy a un club que queda cerca de casa, así que voy caminando o en bicicleta. Ahí tengo muchos amigos, nos encanta nada en la piscina. En verano también hacemos campamentos.",fn:output.includes('INCORRECTA')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,EXCELENTE,"Haría que aprendamos jugando, con juegos de matemáticas y lecturas divertidas para que todos participen.",fn:output.includes('EXCELENTE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,EXCELENTE,"Organizaría un día de ciencias al aire libre, donde cada uno pueda experimentar con proyectos de medio ambiente.",fn:output.includes('EXCELENTE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,EXCELENTE,"Crearíamos un periódico de clase donde todos puedan escribir sobre lo que más les gusta, fomentando la creatividad.",fn:output.includes('EXCELENTE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,EXCELENTE,"Introduciría una hora de arte donde todos puedan expresarse libremente, mostrando así diferentes formas de arte y cultura.",fn:output.includes('EXCELENTE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,ACEPTABLE,Haríamos juegos todo el día.,fn:output.includes('ACEPTABLE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,ACEPTABLE,Leeríamos cuentos.,fn:output.includes('ACEPTABLE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,ACEPTABLE,Dibujaríamos en clase.,fn:output.includes('ACEPTABLE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,ACEPTABLE,Más recreo para todos.,fn:output.includes('ACEPTABLE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,INCORRECTA,"Mi abuela era profesora de historia, así que muchas veces nos ayuda a estudiar. A ella le gusta mucho y disfrutamos el rato juntas. También tomamos té y comemos galletitas.",fn:output.includes('INCORRECTA')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,INCORRECTA,Juego al fútbol todos los sábados en el parque. Vamos con mis amigos y nos pasamos varias horas. Odio cuando llueve y no podemos ir.,fn:output.includes('INCORRECTA')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,INCORRECTA,"La escuela queda cerca de mi casa, así que vamos caminando con mi hermana. A veces cuando llueve mamá nos lleva en el auto.",fn:output.includes('INCORRECTA')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,INCORRECTA,Con mis primos fuimos al campo una vez. Lo pasamos genial. Nunca había estado tan cerca de las vacas y las ovejas. Aprendimos mucho del trabajo y la vida allí.,fn:output.includes('INCORRECTA')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,EXCELENTE,Organizaría una clase al aire libre para aprender ciencias naturales observando la naturaleza.,fn:output.includes('EXCELENTE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,EXCELENTE,Haría un concurso de matemáticas con premios para aprender jugando y motivar a mis compañeros.,fn:output.includes('EXCELENTE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,EXCELENTE,"Prepararía una hora de lectura colectiva, donde cada uno pueda leer un fragmento de su libro favorito.",fn:output.includes('EXCELENTE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,EXCELENTE,Crearía un taller de arte donde cada alumno pueda expresarse dibujando o pintando lo que más le guste.,fn:output.includes('EXCELENTE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,ACEPTABLE,Haríamos juegos educativos.,fn:output.includes('ACEPTABLE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,ACEPTABLE,Menos tarea para todos.,fn:output.includes('ACEPTABLE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,ACEPTABLE,Veríamos películas educativas.,fn:output.includes('ACEPTABLE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,ACEPTABLE,Tendríamos más recreos.,fn:output.includes('ACEPTABLE')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,INCORRECTA,Mi comida favorita es la pizza con muzzarella. Mi papá las cocina en la parrilla de mi casa y quedan muy ricas. A veces invitamos amigos a quedarse a dormir y comemos todos.,fn:output.includes('INCORRECTA')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,INCORRECTA,El año pasado empecé a tocar la batería. Una vez a la semana viene un profesor a casa y me están enseñando. Cuando sea grande me gustaría tocar en una banda de rock.,fn:output.includes('INCORRECTA')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,INCORRECTA,"Todos los días trato de llamar a mi abuela. Ella ya es mayor y vive lejos, por lo que no vamos seguido a visitarla. Me gusta conversar y que me cuente historias. La voy a extrañar cuando no esté.",fn:output.includes('INCORRECTA')
¿Qué harías si fueras la maestra o el maestro por un día?,escuela,INCORRECTA,El viernes pasado fue el cumpleaños de Gastón. Hizo una gran fiesta con todos los amigos de la escuela y del club. Vino una orquesta a tocar en vivo. Fue muy divertido.,fn:output.includes('INCORRECTA')
¿Qué te gustaría cambiar de tu escuela?,escuela,EXCELENTE,Quisiera más espacio verde para jugar porque hay poco y nos apretamos mucho.,fn:output.includes('EXCELENTE')
¿Qué te gustaría cambiar de tu escuela?,escuela,EXCELENTE,Preferiría que hubiera más libros de ciencia en la biblioteca para poder aprender más sobre el espacio.,fn:output.includes('EXCELENTE')
¿Qué te gustaría cambiar de tu escuela?,escuela,EXCELENTE,"Me gustaría que los baños estén más limpios y tengan jabón siempre, es importante para la higiene.",fn:output.includes('EXCELENTE')
¿Qué te gustaría cambiar de tu escuela?,escuela,EXCELENTE,Sería bueno cambiar las sillas por unas más cómodas porque nos duele la espalda después de sentarnos mucho tiempo.,fn:output.includes('EXCELENTE')
¿Qué te gustaría cambiar de tu escuela?,escuela,ACEPTABLE,Más tiempo para el recreo.,fn:output.includes('ACEPTABLE')
¿Qué te gustaría cambiar de tu escuela?,escuela,ACEPTABLE,Quiero que haya menos tarea.,fn:output.includes('ACEPTABLE')
¿Qué te gustaría cambiar de tu escuela?,escuela,ACEPTABLE,Pintar las aulas de otros colores.,fn:output.includes('ACEPTABLE')
¿Qué te gustaría cambiar de tu escuela?,escuela,ACEPTABLE,Que haya clases de música.,fn:output.includes('ACEPTABLE')
¿Qué te gustaría cambiar de tu escuela?,escuela,INCORRECTA,Los dragones verdes son mis favoritos. Me encanta dibujar y pintarlos con marcadores fluorescentes. ,fn:output.includes('INCORRECTA')
¿Qué te gustaría cambiar de tu escuela?,escuela,INCORRECTA,En mis últimas vacaciones fuimos a visitar a mis tíos y mis primos que viven en el campo. Tienen una piscina y nos bañamos todos los días. Jugamos y disfrutamos mucho en familia.,fn:output.includes('INCORRECTA')
¿Qué te gustaría cambiar de tu escuela?,escuela,INCORRECTA,"Algunos días, en vez de desayunar en casa, vamos con mis padres a una cafetería en la esquina de la escuela y desayunamos todos juntos ahí. Son días especiales y los disfruto mucho.",fn:output.includes('INCORRECTA')
¿Qué te gustaría cambiar de tu escuela?,escuela,INCORRECTA,"Voy en bicicleta o caminando, salvo que llueva. Esos días son lo peor porque me tengo que tomar ómnibus. A veces mi padre me lleva en el auto también.",fn:output.includes('INCORRECTA')
¿Qué te gustaría cambiar de tu escuela?,escuela,EXCELENTE,Quisiera un patio más grande para tener más espacio para jugar y hacer deporte.,fn:output.includes('EXCELENTE')
¿Qué te gustaría cambiar de tu escuela?,escuela,EXCELENTE,Me gustaría tener más libros de ciencia en la biblioteca para aprender más sobre el espacio.,fn:output.includes('EXCELENTE')
¿Qué te gustaría cambiar de tu escuela?,escuela,EXCELENTE,Sería bueno cambiar los horarios para empezar más tarde y tener más tiempo para dormir por las mañanas.,fn:output.includes('EXCELENTE')
¿Qué te gustaría cambiar de tu escuela?,escuela,EXCELENTE,"Podríamos tener más experiencias prácticas fuera del aula, como visitas a museos o proyectos en la comunidad.",fn:output.includes('EXCELENTE')
¿Qué te gustaría cambiar de tu escuela?,escuela,ACEPTABLE,Más tiempo de recreo.,fn:output.includes('ACEPTABLE')
¿Qué te gustaría cambiar de tu escuela?,escuela,ACEPTABLE,Menos tareas para casa.,fn:output.includes('ACEPTABLE')
¿Qué te gustaría cambiar de tu escuela?,escuela,ACEPTABLE,Poder usar el celular en los recreos.,fn:output.includes('ACEPTABLE')
¿Qué te gustaría cambiar de tu escuela?,escuela,ACEPTABLE,Asientos más cómodos en las aulas.,fn:output.includes('ACEPTABLE')
